cities,https://www.google.com/search?as_q=Tech+Solutions+111,https://www.google.com/search?as_q=Tech+Solutions+111&tbs=sur:fm,Tech+Solutions+111,428000,277000000,0.15451263537906137
cities,https://www.google.com/search?as_q=Data+Industries+112,https://www.google.com/search?as_q=Data+Industries+112&tbs=sur:fm,Data+Industries+112,16600000,3310000000,0.5015105740181269
cities,https://www.google.com/search?as_q=Global+Technologies+113,https://www.google.com/search?as_q=Global+Technologies+113&tbs=sur:fm,Global+Technologies+113,11600000,433000000,2.678983833718245
cities,https://www.google.com/search?as_q=Next+Corporation+114,https://www.google.com/search?as_q=Next+Corporation+114&tbs=sur:fm,Next+Corporation+114,244000,1040000000,0.023461538461538464
cities,https://www.google.com/search?as_q=Bio+Systems+115,https://www.google.com/search?as_q=Bio+Systems+115&tbs=sur:fm,Bio+Systems+115,26300000,433000000,6.073903002309469
cities,https://www.google.com/search?as_q=Vision+Dynamics+116,https://www.google.com/search?as_q=Vision+Dynamics+116&tbs=sur:fm,Vision+Dynamics+116,6230000,0,0
cities,https://www.google.com/search?as_q=Sun+Innovations+117,https://www.google.com/search?as_q=Sun+Innovations+117&tbs=sur:fm,Sun+Innovations+117,312000,0,0
cities,https://www.google.com/search?as_q=Soft+Concepts+118,https://www.google.com/search?as_q=Soft+Concepts+118&tbs=sur:fm,Soft+Concepts+118,134000,65400000,0.20489296636085627
cities,https://www.google.com/search?as_q=Net+Designs+119,https://www.google.com/search?as_q=Net+Designs+119&tbs=sur:fm,Net+Designs+119,353000,284000000,0.12429577464788734
cities,https://www.google.com/search?as_q=Quantum+Networks+120,https://www.google.com/search?as_q=Quantum+Networks+120&tbs=sur:fm,Quantum+Networks+120,15500000,71700000,21.617852161785216
cities,https://www.google.com/search?as_q=Tech+Solutions+121,https://www.google.com/search?as_q=Tech+Solutions+121&tbs=sur:fm,Tech+Solutions+121,14100000,373000000,3.780160857908847
cities,https://www.google.com/search?as_q=Data+Industries+122,https://www.google.com/search?as_q=Data+Industries+122&tbs=sur:fm,Data+Industries+122,14700000,3260000000,0.45092024539877296
cities,https://www.google.com/search?as_q=Global+Technologies+123,https://www.google.com/search?as_q=Global+Technologies+123&tbs=sur:fm,Global+Technologies+123,10900000,384000000,2.8385416666666665
cities,https://www.google.com/search?as_q=Next+Corporation+124,https://www.google.com/search?as_q=Next+Corporation+124&tbs=sur:fm,Next+Corporation+124,183000,1040000000,0.017596153846153845
cities,https://www.google.com/search?as_q=Bio+Systems+125,https://www.google.com/search?as_q=Bio+Systems+125&tbs=sur:fm,Bio+Systems+125,26500000,531000000,4.990583804143126
cities,https://www.google.com/search?as_q=Vision+Dynamics+126,https://www.google.com/search?as_q=Vision+Dynamics+126&tbs=sur:fm,Vision+Dynamics+126,449000,65400000,0.6865443425076453
cities,https://www.google.com/search?as_q=Sun+Innovations+127,https://www.google.com/search?as_q=Sun+Innovations+127&tbs=sur:fm,Sun+Innovations+127,265000,95000000,0.2789473684210526
cities,https://www.google.com/search?as_q=Soft+Concepts+128,https://www.google.com/search?as_q=Soft+Concepts+128&tbs=sur:fm,Soft+Concepts+128,135000,122000000,0.11065573770491803
cities,https://www.google.com/search?as_q=Net+Designs+129,https://www.google.com/search?as_q=Net+Designs+129&tbs=sur:fm,Net+Designs+129,308000,351000000,0.08774928774928775
cities,https://www.google.com/search?as_q=Quantum+Networks+130,https://www.google.com/search?as_q=Quantum+Networks+130&tbs=sur:fm,Quantum+Networks+130,5170000,40300000,12.8287841191067
cities,https://www.google.com/search?as_q=Tech+Solutions+131,https://www.google.com/search?as_q=Tech+Solutions+131&tbs=sur:fm,Tech+Solutions+131,10700000,270000000,3.9629629629629632
cities,https://www.google.com/search?as_q=Data+Industries+132,https://www.google.com/search?as_q=Data+Industries+132&tbs=sur:fm,Data+Industries+132,10300000,303000000,3.399339933993399
cities,https://www.google.com/search?as_q=Global+Technologies+133,https://www.google.com/search?as_q=Global+Technologies+133&tbs=sur:fm,Global+Technologies+133,33400000,448000000,7.455357142857142
cities,https://www.google.com/search?as_q=Next+Corporation+134,https://www.google.com/search?as_q=Next+Corporation+134&tbs=sur:fm,Next+Corporation+134,139000,940000000,0.01478723404255319
cities,https://www.google.com/search?as_q=Bio+Systems+135,https://www.google.com/search?as_q=Bio+Systems+135&tbs=sur:fm,Bio+Systems+135,19200000,397000000,4.8362720403022665
cities,https://www.google.com/search?as_q=Vision+Dynamics+136,https://www.google.com/search?as_q=Vision+Dynamics+136&tbs=sur:fm,Vision+Dynamics+136,299000,78200000,0.3823529411764706
cities,https://www.google.com/search?as_q=Sun+Innovations+137,https://www.google.com/search?as_q=Sun+Innovations+137&tbs=sur:fm,Sun+Innovations+137,233000,67200000,0.34672619047619047
cities,https://www.google.com/search?as_q=Soft+Concepts+138,https://www.google.com/search?as_q=Soft+Concepts+138&tbs=sur:fm,Soft+Concepts+138,111000,78100000,0.14212548015364918
cities,https://www.google.com/search?as_q=Net+Designs+139,https://www.google.com/search?as_q=Net+Designs+139&tbs=sur:fm,Net+Designs+139,304000,260000000,0.11692307692307692
cities,https://www.google.com/search?as_q=Quantum+Networks+140,https://www.google.com/search?as_q=Quantum+Networks+140&tbs=sur:fm,Quantum+Networks+140,8140000,60800000,13.388157894736844
cities,https://www.google.com/search?as_q=Tech+Solutions+141,https://www.google.com/search?as_q=Tech+Solutions+141&tbs=sur:fm,Tech+Solutions+141,7780000,288000000,2.701388888888889
cities,https://www.google.com/search?as_q=Data+Industries+142,https://www.google.com/search?as_q=Data+Industries+142&tbs=sur:fm,Data+Industries+142,5680000,263000000,2.1596958174904946
cities,https://www.google.com/search?as_q=143,https://www.google.com/search?as_q=143&tbs=sur:fm,143,288000000,1990000000,14.472361809045225
cities,https://www.google.com/search?as_q=,https://www.google.com/search?as_q=&tbs=sur:fm,,0,0,0
cities,https://www.google.com/search?as_q=,https://www.google.com/search?as_q=&tbs=sur:fm,,0,0,0
cities,https://www.google.com/search?as_q=,https://www.google.com/search?as_q=&tbs=sur:fm,,0,0,0
cities,https://www.google.com/search?as_q=User,https://www.google.com/search?as_q=User&tbs=sur:fm,User,598000000,15850000000,3.772870662460568
cities,https://www.google.com/search?as_q=now+write+a+list+of+200+cities+,https://www.google.com/search?as_q=now+write+a+list+of+200+cities+&tbs=sur:fm,now+write+a+list+of+200+cities+,252000,450000000,0.055999999999999994
cities,https://www.google.com/search?as_q=ChatGPT,https://www.google.com/search?as_q=ChatGPT&tbs=sur:fm,ChatGPT,105000000,963000000,10.903426791277258
cities,https://www.google.com/search?as_q=Here's+a+list+of+200+cities+from+around+the+world:,https://www.google.com/search?as_q=Here's+a+list+of+200+cities+from+around+the+world:&tbs=sur:fm,Here's+a+list+of+200+cities+from+around+the+world:,271000,282000000,0.09609929078014184
cities,https://www.google.com/search?as_q=,https://www.google.com/search?as_q=&tbs=sur:fm,,0,0,0
cities,"https://www.google.com/search?as_q=New+York,+USA","https://www.google.com/search?as_q=New+York,+USA&tbs=sur:fm","New+York,+USA",1280000000,7360000000,17.391304347826086
cities,"https://www.google.com/search?as_q=Tokyo,+Japan","https://www.google.com/search?as_q=Tokyo,+Japan&tbs=sur:fm","Tokyo,+Japan",66800000,1010000000,6.613861386138614
cities,"https://www.google.com/search?as_q=London,+UK","https://www.google.com/search?as_q=London,+UK&tbs=sur:fm","London,+UK",883000000,4830000000,18.281573498964804
cities,"https://www.google.com/search?as_q=Paris,+France","https://www.google.com/search?as_q=Paris,+France&tbs=sur:fm","Paris,+France",388000000,3490000000,11.117478510028652
cities,"https://www.google.com/search?as_q=Shanghai,+China","https://www.google.com/search?as_q=Shanghai,+China&tbs=sur:fm","Shanghai,+China",20900000,458000000,4.563318777292577
cities,"https://www.google.com/search?as_q=Los+Angeles,+USA","https://www.google.com/search?as_q=Los+Angeles,+USA&tbs=sur:fm","Los+Angeles,+USA",294000000,3330000000,8.82882882882883
cities,"https://www.google.com/search?as_q=Sydney,+Australia","https://www.google.com/search?as_q=Sydney,+Australia&tbs=sur:fm","Sydney,+Australia",50700000,1090000000,4.651376146788991
cities,"https://www.google.com/search?as_q=Moscow,+Russia","https://www.google.com/search?as_q=Moscow,+Russia&tbs=sur:fm","Moscow,+Russia",20700000,459000000,4.509803921568627
cities,"https://www.google.com/search?as_q=Mumbai,+India","https://www.google.com/search?as_q=Mumbai,+India&tbs=sur:fm","Mumbai,+India",11100000,1780000000,0.6235955056179775
cities,"https://www.google.com/search?as_q=Istanbul,+Turkey","https://www.google.com/search?as_q=Istanbul,+Turkey&tbs=sur:fm","Istanbul,+Turkey",6330000,650000000,0.9738461538461538
cities,"https://www.google.com/search?as_q=Seoul,+South+Korea","https://www.google.com/search?as_q=Seoul,+South+Korea&tbs=sur:fm","Seoul,+South+Korea",6460000,257000000,2.5136186770428015
cities,"https://www.google.com/search?as_q=Sao+Paulo,+Brazil","https://www.google.com/search?as_q=Sao+Paulo,+Brazil&tbs=sur:fm","Sao+Paulo,+Brazil",12500000,907000000,1.3781697905181918
cities,"https://www.google.com/search?as_q=Mexico+City,+Mexico","https://www.google.com/search?as_q=Mexico+City,+Mexico&tbs=sur:fm","Mexico+City,+Mexico",67500000,3240000000,2.083333333333333
cities,"https://www.google.com/search?as_q=Cairo,+Egypt","https://www.google.com/search?as_q=Cairo,+Egypt&tbs=sur:fm","Cairo,+Egypt",1750000,170000000,1.0294117647058822
cities,"https://www.google.com/search?as_q=Beijing,+China","https://www.google.com/search?as_q=Beijing,+China&tbs=sur:fm","Beijing,+China",31600000,525000000,6.019047619047619
cities,"https://www.google.com/search?as_q=Bangkok,+Thailand","https://www.google.com/search?as_q=Bangkok,+Thailand&tbs=sur:fm","Bangkok,+Thailand",2610000,342000000,0.763157894736842
cities,"https://www.google.com/search?as_q=Buenos+Aires,+Argentina","https://www.google.com/search?as_q=Buenos+Aires,+Argentina&tbs=sur:fm","Buenos+Aires,+Argentina",19600000,693000000,2.8282828282828283
cities,"https://www.google.com/search?as_q=Toronto,+Canada","https://www.google.com/search?as_q=Toronto,+Canada&tbs=sur:fm","Toronto,+Canada",36200000,1230000000,2.9430894308943087
cities,"https://www.google.com/search?as_q=Johannesburg,+South+Africa","https://www.google.com/search?as_q=Johannesburg,+South+Africa&tbs=sur:fm","Johannesburg,+South+Africa",595000,170000000,0.35000000000000003
cities,"https://www.google.com/search?as_q=Tehran,+Iran","https://www.google.com/search?as_q=Tehran,+Iran&tbs=sur:fm","Tehran,+Iran",4660000,178000000,2.6179775280898876
cities,"https://www.google.com/search?as_q=Rome,+Italy","https://www.google.com/search?as_q=Rome,+Italy&tbs=sur:fm","Rome,+Italy",105000000,1050000000,10.0
cities,"https://www.google.com/search?as_q=Lagos,+Nigeria","https://www.google.com/search?as_q=Lagos,+Nigeria&tbs=sur:fm","Lagos,+Nigeria",312000,193000000,0.16165803108808288
cities,"https://www.google.com/search?as_q=Jakarta,+Indonesia","https://www.google.com/search?as_q=Jakarta,+Indonesia&tbs=sur:fm","Jakarta,+Indonesia",9340000,687000000,1.3595342066957787
cities,"https://www.google.com/search?as_q=Berlin,+Germany","https://www.google.com/search?as_q=Berlin,+Germany&tbs=sur:fm","Berlin,+Germany",113000000,1410000000,8.01418439716312
cities,"https://www.google.com/search?as_q=Madrid,+Spain","https://www.google.com/search?as_q=Madrid,+Spain&tbs=sur:fm","Madrid,+Spain",83300000,2050000000,4.0634146341463415
cities,"https://www.google.com/search?as_q=Rio+de+Janeiro,+Brazil","https://www.google.com/search?as_q=Rio+de+Janeiro,+Brazil&tbs=sur:fm","Rio+de+Janeiro,+Brazil",5660000,432000000,1.3101851851851853
cities,"https://www.google.com/search?as_q=Manila,+Philippines","https://www.google.com/search?as_q=Manila,+Philippines&tbs=sur:fm","Manila,+Philippines",1970000,322000000,0.6118012422360248
cities,"https://www.google.com/search?as_q=Karachi,+Pakistan","https://www.google.com/search?as_q=Karachi,+Pakistan&tbs=sur:fm","Karachi,+Pakistan",288000,253000000,0.11383399209486166
cities,"https://www.google.com/search?as_q=Lima,+Peru","https://www.google.com/search?as_q=Lima,+Peru&tbs=sur:fm","Lima,+Peru",4640000,458000000,1.0131004366812226
cities,"https://www.google.com/search?as_q=Bogota,+Colombia","https://www.google.com/search?as_q=Bogota,+Colombia&tbs=sur:fm","Bogota,+Colombia",279000,366000000,0.07622950819672132
cities,"https://www.google.com/search?as_q=Dhaka,+Bangladesh","https://www.google.com/search?as_q=Dhaka,+Bangladesh&tbs=sur:fm","Dhaka,+Bangladesh",486000,180000000,0.27
cities,"https://www.google.com/search?as_q=Alexandria,+Egypt","https://www.google.com/search?as_q=Alexandria,+Egypt&tbs=sur:fm","Alexandria,+Egypt",195000,67600000,0.2884615384615385
cities,"https://www.google.com/search?as_q=Houston,+USA","https://www.google.com/search?as_q=Houston,+USA&tbs=sur:fm","Houston,+USA",19000000,1530000000,1.2418300653594772
cities,"https://www.google.com/search?as_q=Vienna,+Austria","https://www.google.com/search?as_q=Vienna,+Austria&tbs=sur:fm","Vienna,+Austria",22500000,442000000,5.090497737556561
cities,"https://www.google.com/search?as_q=Shenzhen,+China","https://www.google.com/search?as_q=Shenzhen,+China&tbs=sur:fm","Shenzhen,+China",1950000,139000000,1.4028776978417266
cities,"https://www.google.com/search?as_q=Harbin,+China","https://www.google.com/search?as_q=Harbin,+China&tbs=sur:fm","Harbin,+China",268000,24800000,1.0806451612903227
cities,"https://www.google.com/search?as_q=Montreal,+Canada","https://www.google.com/search?as_q=Montreal,+Canada&tbs=sur:fm","Montreal,+Canada",21000000,895000000,2.346368715083799
cities,"https://www.google.com/search?as_q=Barcelona,+Spain","https://www.google.com/search?as_q=Barcelona,+Spain&tbs=sur:fm","Barcelona,+Spain",42700000,1620000000,2.635802469135802
cities,"https://www.google.com/search?as_q=Kabul,+Afghanistan","https://www.google.com/search?as_q=Kabul,+Afghanistan&tbs=sur:fm","Kabul,+Afghanistan",398000,50000000,0.796
cities,"https://www.google.com/search?as_q=Athens,+Greece","https://www.google.com/search?as_q=Athens,+Greece&tbs=sur:fm","Athens,+Greece",4610000,373000000,1.2359249329758712
cities,"https://www.google.com/search?as_q=Auckland,+New+Zealand","https://www.google.com/search?as_q=Auckland,+New+Zealand&tbs=sur:fm","Auckland,+New+Zealand",16100000,803000000,2.004981320049813
cities,"https://www.google.com/search?as_q=Singapore,+Singapore","https://www.google.com/search?as_q=Singapore,+Singapore&tbs=sur:fm","Singapore,+Singapore",54200000,2680000000,2.0223880597014925
cities,"https://www.google.com/search?as_q=Oslo,+Norway","https://www.google.com/search?as_q=Oslo,+Norway&tbs=sur:fm","Oslo,+Norway",2880000,260000000,1.1076923076923075
cities,"https://www.google.com/search?as_q=Helsinki,+Finland","https://www.google.com/search?as_q=Helsinki,+Finland&tbs=sur:fm","Helsinki,+Finland",0,161000000,0.0
cities,"https://www.google.com/search?as_q=Stockholm,+Sweden","https://www.google.com/search?as_q=Stockholm,+Sweden&tbs=sur:fm","Stockholm,+Sweden",10200000,306000000,3.3333333333333335
cities,"https://www.google.com/search?as_q=Perth,+Australia","https://www.google.com/search?as_q=Perth,+Australia&tbs=sur:fm","Perth,+Australia",21700000,742000000,2.9245283018867925
cities,"https://www.google.com/search?as_q=Adelaide,+Australia","https://www.google.com/search?as_q=Adelaide,+Australia&tbs=sur:fm","Adelaide,+Australia",1980000,458000000,0.43231441048034935
cities,"https://www.google.com/search?as_q=Brussels,+Belgium","https://www.google.com/search?as_q=Brussels,+Belgium&tbs=sur:fm","Brussels,+Belgium",4110000,394000000,1.0431472081218274
cities,"https://www.google.com/search?as_q=Zurich,+Switzerland","https://www.google.com/search?as_q=Zurich,+Switzerland&tbs=sur:fm","Zurich,+Switzerland",5390000,334000000,1.6137724550898205
cities,"https://www.google.com/search?as_q=Warsaw,+Poland","https://www.google.com/search?as_q=Warsaw,+Poland&tbs=sur:fm","Warsaw,+Poland",8260000,312000000,2.6474358974358974
cities,"https://www.google.com/search?as_q=Dubai,+UAE","https://www.google.com/search?as_q=Dubai,+UAE&tbs=sur:fm","Dubai,+UAE",344000,651000000,0.052841781874039935
cities,"https://www.google.com/search?as_q=Budapest,+Hungary","https://www.google.com/search?as_q=Budapest,+Hungary&tbs=sur:fm","Budapest,+Hungary",2530000,224000000,1.1294642857142858
cities,"https://www.google.com/search?as_q=Amsterdam,+Netherlands","https://www.google.com/search?as_q=Amsterdam,+Netherlands&tbs=sur:fm","Amsterdam,+Netherlands",13300000,527000000,2.523719165085389
cities,"https://www.google.com/search?as_q=Milan,+Italy","https://www.google.com/search?as_q=Milan,+Italy&tbs=sur:fm","Milan,+Italy",29800000,772000000,3.860103626943005
cities,"https://www.google.com/search?as_q=Prague,+Czech+Republic","https://www.google.com/search?as_q=Prague,+Czech+Republic&tbs=sur:fm","Prague,+Czech+Republic",1570000,163000000,0.9631901840490796
cities,"https://www.google.com/search?as_q=Copenhagen,+Denmark","https://www.google.com/search?as_q=Copenhagen,+Denmark&tbs=sur:fm","Copenhagen,+Denmark",2610000,287000000,0.9094076655052266
cities,"https://www.google.com/search?as_q=Glasgow,+UK","https://www.google.com/search?as_q=Glasgow,+UK&tbs=sur:fm","Glasgow,+UK",1960000,0,0
cities,"https://www.google.com/search?as_q=Seattle,+USA","https://www.google.com/search?as_q=Seattle,+USA&tbs=sur:fm","Seattle,+USA",12800000,1260000000,1.0158730158730158
cities,"https://www.google.com/search?as_q=San+Francisco,+USA","https://www.google.com/search?as_q=San+Francisco,+USA&tbs=sur:fm","San+Francisco,+USA",86000000,1670000000,5.149700598802395
cities,"https://www.google.com/search?as_q=Detroit,+USA","https://www.google.com/search?as_q=Detroit,+USA&tbs=sur:fm","Detroit,+USA",2360000,730000000,0.3232876712328767
cities,"https://www.google.com/search?as_q=Philadelphia,+USA","https://www.google.com/search?as_q=Philadelphia,+USA&tbs=sur:fm","Philadelphia,+USA",85300000,2040000000,4.181372549019608
cities,"https://www.google.com/search?as_q=Bengaluru,+India","https://www.google.com/search?as_q=Bengaluru,+India&tbs=sur:fm","Bengaluru,+India",0,1380000000,0.0
cities,"https://www.google.com/search?as_q=Chennai,+India","https://www.google.com/search?as_q=Chennai,+India&tbs=sur:fm","Chennai,+India",1670000,1530000000,0.10915032679738562
cities,"https://www.google.com/search?as_q=Pune,+India","https://www.google.com/search?as_q=Pune,+India&tbs=sur:fm","Pune,+India",281000,876000000,0.03207762557077626
cities,"https://www.google.com/search?as_q=Osaka,+Japan","https://www.google.com/search?as_q=Osaka,+Japan&tbs=sur:fm","Osaka,+Japan",4950000,321000000,1.542056074766355
cities,"https://www.google.com/search?as_q=Kyoto,+Japan","https://www.google.com/search?as_q=Kyoto,+Japan&tbs=sur:fm","Kyoto,+Japan",6080000,305000000,1.9934426229508195
cities,"https://www.google.com/search?as_q=Fukuoka,+Japan","https://www.google.com/search?as_q=Fukuoka,+Japan&tbs=sur:fm","Fukuoka,+Japan",210000,84400000,0.24881516587677727
cities,"https://www.google.com/search?as_q=Busan,+South+Korea","https://www.google.com/search?as_q=Busan,+South+Korea&tbs=sur:fm","Busan,+South+Korea",113000,45800000,0.24672489082969434
cities,"https://www.google.com/search?as_q=Daegu,+South+Korea","https://www.google.com/search?as_q=Daegu,+South+Korea&tbs=sur:fm","Daegu,+South+Korea",80500,15700000,0.5127388535031847
cities,"https://www.google.com/search?as_q=Naples,+Italy","https://www.google.com/search?as_q=Naples,+Italy&tbs=sur:fm","Naples,+Italy",6290000,589000000,1.067911714770798
cities,"https://www.google.com/search?as_q=Turin,+Italy","https://www.google.com/search?as_q=Turin,+Italy&tbs=sur:fm","Turin,+Italy",3520000,242000000,1.4545454545454546
cities,"https://www.google.com/search?as_q=Florence,+Italy","https://www.google.com/search?as_q=Florence,+Italy&tbs=sur:fm","Florence,+Italy",5560000,508000000,1.094488188976378
cities,"https://www.google.com/search?as_q=Lisbon,+Portugal","https://www.google.com/search?as_q=Lisbon,+Portugal&tbs=sur:fm","Lisbon,+Portugal",8140000,488000000,1.668032786885246
cities,"https://www.google.com/search?as_q=Porto,+Portugal","https://www.google.com/search?as_q=Porto,+Portugal&tbs=sur:fm","Porto,+Portugal",7800000,567000000,1.3756613756613756
cities,"https://www.google.com/search?as_q=Thessaloniki,+Greece","https://www.google.com/search?as_q=Thessaloniki,+Greece&tbs=sur:fm","Thessaloniki,+Greece",108000,68000000,0.1588235294117647
cities,"https://www.google.com/search?as_q=Krakow,+Poland","https://www.google.com/search?as_q=Krakow,+Poland&tbs=sur:fm","Krakow,+Poland",1770000,152000000,1.1644736842105263
cities,"https://www.google.com/search?as_q=Wroclaw,+Poland","https://www.google.com/search?as_q=Wroclaw,+Poland&tbs=sur:fm","Wroclaw,+Poland",224000,107000000,0.20934579439252335
cities,"https://www.google.com/search?as_q=Sarajevo,+Bosnia+and+Herzegovina","https://www.google.com/search?as_q=Sarajevo,+Bosnia+and+Herzegovina&tbs=sur:fm","Sarajevo,+Bosnia+and+Herzegovina",117000,21400000,0.5467289719626168
cities,"https://www.google.com/search?as_q=Belgrade,+Serbia","https://www.google.com/search?as_q=Belgrade,+Serbia&tbs=sur:fm","Belgrade,+Serbia",1080000,86700000,1.245674740484429
cities,"https://www.google.com/search?as_q=Ljubljana,+Slovenia","https://www.google.com/search?as_q=Ljubljana,+Slovenia&tbs=sur:fm","Ljubljana,+Slovenia",307000,49700000,0.6177062374245473
cities,"https://www.google.com/search?as_q=Bratislava,+Slovakia","https://www.google.com/search?as_q=Bratislava,+Slovakia&tbs=sur:fm","Bratislava,+Slovakia",129000,61300000,0.2104404567699837
cities,"https://www.google.com/search?as_q=Riga,+Latvia","https://www.google.com/search?as_q=Riga,+Latvia&tbs=sur:fm","Riga,+Latvia",177000,49800000,0.35542168674698793
